player_id,FGA_week,FTA_week,FGP_mean,FTP_mean,draft_value,draft_value_raw,H2H_value,rank_draft,rank_h2h,value_diff,rank_diff
thompau01,70.419354398408,20.1654918699187,0.5085106382978724,0.6206896551724138,1.968767197459508,2.0142348754448403,1.4645707200613414,162.0,170.0,0.5041964773981666,-8.0
elliske01,36.42858929976397,7.30347146578262,0.4789325842696629,0.8046875,1.9684858559836236,1.9750889679715304,1.224302178721522,163.0,191.0,0.7441836772621016,-28.0
moranja01,113.35908371951218,43.636668441793596,0.4619445666520018,0.7806818181818181,1.9664573827347205,2.1886120996441276,0.9592475037730344,164.0,208.0,1.0072098789616861,-44.0
willipa01,77.97840398589827,13.266704147548902,0.4368556701030928,0.7952755905511811,1.937218591347251,1.9608540925266902,1.4883508689619125,165.0,169.0,0.44886772238533856,-4.0
stewais01,56.88092702631694,16.922661661585366,0.4894551845342706,0.7476635514018691,1.9366290182774324,1.9822064056939501,1.3225759149211735,166.0,180.0,0.6140531033562588,-14.0
kornelu01,32.95265479803554,10.439612310481214,0.6768759571209801,0.7789473684210526,1.9233743063182698,1.9003558718861207,1.59499332719076,167.0,156.0,0.32838097912750985,11.0
hardati02,125.74559656588754,25.252158320469285,0.4027167399121055,0.824634655532359,1.9100449174233856,1.9572953736654803,1.7702855332216745,168.0,143.0,0.13975938420171108,25.0
niangge01,87.90792019278148,9.333087383428982,0.4515393386545039,0.8343558282208589,1.9039488993461402,1.903914590747331,1.8575111213133075,169.0,136.0,0.046437778032832666,33.0
banchpa01,171.42489700657947,73.89249122945819,0.4450581395348837,0.7300405953991881,1.8496913619609296,2.02135231316726,1.488775974261236,170.0,168.0,0.36091538769969356,2.0
alexani01,72.12173217636023,12.864066161850479,0.4396135265700483,0.757201646090535,1.8442529864825155,1.8540925266903914,1.664325865850075,171.0,151.0,0.17992712063244043,20.0
willigr01,59.791560506566626,16.088487250554326,0.4534883720930232,0.7725752508361204,1.8285852042770203,1.871886120996441,1.2710897151681726,172.0,188.0,0.5574954891088477,-16.0
batumni01,44.147765564826706,5.904241962305988,0.4342857142857143,0.7333333333333333,1.8032350275296687,1.7900355871886124,1.583328316855319,173.0,158.0,0.21990671067434975,15.0
jonesde02,65.93658298743756,17.537659040516026,0.5053272450532724,0.7159763313609467,1.7895898786517184,1.7829181494661928,1.57134721052346,174.0,159.0,0.21824266812825832,15.0
poeltja01,78.84955632621953,24.294047893569843,0.6349206349206349,0.6084070796460177,1.7890898857988147,1.8861209964412815,1.309090160340596,175.0,183.0,0.4799997254582187,-8.0
podzibr01,91.80225156035591,14.646285635745704,0.4494290375203915,0.7011494252873564,1.7715634971728074,1.8291814946619218,1.4907058695722404,176.0,167.0,0.280857627600567,9.0
sochaje01,88.96178632797775,20.026230712911968,0.468002225932109,0.7246753246753247,1.7669626154638716,1.839857651245552,1.3144477993084898,177.0,182.0,0.4525148161553818,-5.0
goberru01,83.260857596889,50.49784386690109,0.662874251497006,0.650049850448654,1.759831502436821,1.839857651245552,1.566679264364487,178.0,160.0,0.19315223807233406,18.0
sharpsh01,108.78977843663762,24.43976733521468,0.4487648673376029,0.778969957081545,1.742943087686585,1.836298932384341,1.2965796140107522,179.0,186.0,0.44636347367583284,-7.0
barrerj01,151.72582330083617,49.63526371511913,0.4628044766293614,0.6981891348088531,1.6974822037648714,1.8291814946619223,1.3041631565510596,180.0,185.0,0.3933190472138117,-5.0
brogdma01,72.13897708904602,19.842584857723583,0.4604904632152589,0.8571428571428571,1.66086629736407,1.7580071174377223,0.8709420827640855,181.0,214.0,0.7899242145999845,-33.0
zubaciv01,98.59135324555439,32.34054077916345,0.6354430379746835,0.690625,1.6601735455212407,1.718861209964413,1.5184514135865008,182.0,165.0,0.14172213193473993,17.0
kuzmaky01,163.5389224156982,34.9218861246056,0.4511050560096881,0.7172312223858616,1.6520623457570478,1.800711743772242,1.3297087173166484,183.0,179.0,0.3223536284403994,4.0
reedpa01,42.984683302063786,9.846555017687582,0.5475330926594465,0.7359550561797753,1.648564475029859,1.6370106761565835,1.3067889131334247,184.0,184.0,0.3417755618964342,0.0
middlkh01,69.4570970575073,16.091295108093124,0.4718614718614718,0.8627450980392157,1.627260716165623,1.7188612099644127,0.8334750009628801,185.0,218.0,0.7937857152027429,-33.0
kuminjo01,96.84616935897438,34.41249403217437,0.5059678256357032,0.6994047619047619,1.6152748073115482,1.6903914590747326,1.2410038153735066,186.0,190.0,0.3742709919380416,-4.0
simonan01,149.22654468120874,27.68742954133608,0.4343199201862321,0.9038112522686026,1.6123678911278114,1.7615658362989324,1.160118360689523,187.0,194.0,0.4522495304382885,-7.0
wellsja01,101.06029089827483,21.262733602504948,0.4245562130177515,0.8222222222222222,1.5847201934866708,1.5907473309608546,1.5267426254322805,188.0,162.0,0.05797756805439036,26.0
edeyza01,64.6223204863473,19.277386788617886,0.5796766743648961,0.7086614173228346,1.5832325087589576,1.6370106761565835,1.2743090924157463,189.0,187.0,0.3089234163432113,2.0
westbru01,123.07942613460945,35.81222372210691,0.4450704225352113,0.6647807637906648,1.5782821392965911,1.6868327402135241,1.3858087076750556,190.0,171.0,0.19247343162153552,19.0
durenja01,75.37016019561717,29.887801988930114,0.653183023872679,0.6913793103448276,1.5711371207193034,1.6512455516014235,1.322054406458926,191.0,181.0,0.24908271426037754,10.0
georgke01,129.6011938538744,38.679027366778406,0.3910034602076124,0.8307086614173228,1.5426125918625657,1.637010676156583,1.3356767563688068,192.0,178.0,0.20693583549375894,14.0
dunnkr01,48.36479268292685,6.725073796122577,0.4710144927536231,0.7289719626168224,1.5143070213769887,1.5373665480427046,0.9972265750531388,193.0,202.0,0.5170804463238499,-9.0
bryanth01,42.54100926090942,12.47472086720867,0.5709177592371871,0.7974683544303798,1.496945273646295,1.4946619217081851,0.9857932289865844,194.0,205.0,0.5111520446597105,-11.0
kennalu01,56.2556702530203,7.841905892721035,0.4742907801418439,0.9078014184397164,1.4847676802817869,1.523131672597865,0.9777738382343476,195.0,206.0,0.5069938420474392,-11.0
gaffoda01,64.10454098621422,28.942287949293966,0.7198748043818466,0.6810035842293907,1.4656233077914007,1.5088967971530252,1.2511418481146104,196.0,189.0,0.21448145967679033,7.0
okorois01,55.41267525349413,15.273777170014347,0.4850136239782016,0.7132867132867133,1.4616254442113081,1.4483985765124554,1.1942549361238737,197.0,193.0,0.26737050808743446,4.0
looneke01,44.56307126815304,18.08125599396164,0.5854748603351956,0.6112759643916914,1.4454226366574467,1.4306049822064058,1.3572871100319923,198.0,175.0,0.08813552662545443,23.0
knechda01,85.05038339897504,13.357000381097563,0.4614003590664273,0.7619047619047619,1.4366048562487232,1.4519572953736652,1.3665265705780538,199.0,172.0,0.07007828567066943,27.0
gordoer01,73.40649362187642,15.51763759452551,0.4420338983050847,0.8035087719298246,1.40378790752259,1.4306049822064058,1.0100425188272295,200.0,200.0,0.3937453886953606,0.0
nancela02,35.337643187032114,8.228414634146343,0.5763195435092725,0.7254901960784313,1.4020873345906815,1.416370106761566,0.8549313015796838,201.0,215.0,0.5471560330109977,-14.0
hollaro01,62.516695802897125,19.986758351007428,0.4735576923076923,0.7540983606557377,1.3792810644660742,1.3380782918149463,1.3624605636799023,202.0,173.0,0.01682050078617192,29.0
moodymo01,61.623017625066765,15.248467606707317,0.4510288065843621,0.7741935483870968,1.3696198736179799,1.3558718861209964,1.135782334219788,203.0,196.0,0.23383753939819196,7.0
konchjo01,31.923813887366403,4.64721836890244,0.431340872374798,0.8115942028985508,1.3578328706693303,1.3380782918149468,0.9604183719368432,204.0,207.0,0.39741449873248713,-3.0
martica02,70.36590376798,16.417139737991267,0.442239546420978,0.7387096774193549,1.3566674765828586,1.3879003558718863,0.992683519450872,205.0,203.0,0.3639839571319866,2.0
hendesc01,110.59008160877065,31.002488461538462,0.4008097165991903,0.7926829268292683,1.3269501262818526,1.4234875444839852,1.0356683912443727,206.0,199.0,0.2912817350374799,7.0
finnedo01,72.71759571460196,9.09475355691057,0.4187975120939876,0.72,1.311796012233892,1.3309608540925264,1.05583581472484,207.0,198.0,0.2559601975090522,9.0
iveyja01,117.45586708697428,38.41046739176303,0.4288729421696918,0.7458064516129033,1.278533771873378,1.3843416370106763,0.9355125160049108,208.0,210.0,0.3430212558684672,-2.0
capelca01,76.08576118217209,21.971985094850954,0.5965025906735751,0.6013824884792627,1.2686458640193867,1.3202846975088973,0.9901626255761068,209.0,204.0,0.27848323844327993,5.0
kesslwa01,58.30552868504772,21.66223524783635,0.6804733727810651,0.5371287128712872,1.2607125199639264,1.323843416370107,0.9993452902153076,210.0,201.0,0.2613672297486188,9.0
dasiltr01,73.28169355925974,10.33477633037694,0.4120082815734989,0.873015873015873,1.2426031656748107,1.2419928825622781,1.1213735885358047,211.0,197.0,0.12122957713900595,14.0
willizi01,102.80649593495937,48.70358609899151,0.5779816513761468,0.6937945066124109,1.2408282228013197,1.4234875444839856,0.650678214395814,212.0,230.0,0.5901500084055057,-18.0
lowryky01,49.71945519817074,13.255806802036469,0.4085801838610827,0.8477366255144033,1.1765099942893913,1.2241992882562278,0.7173841428593849,213.0,223.0,0.4591258514300064,-10.0
castlst01,147.79435772357726,51.82613223626213,0.4281376518218623,0.7238372093023255,1.173726232595865,1.245551601423488,1.159412498052013,214.0,195.0,0.014313734543851986,19.0
ballla01,107.15933799779522,23.06812167405765,0.4122030740568235,0.8461538461538461,1.1478835146362054,1.3772241992882557,0.4899502806374047,215.0,242.0,0.6579332339988007,-27.0
lylestr01,55.40243823558874,14.661141131896759,0.441523118766999,0.7518248175182481,1.1443235677984327,1.145907473309608,0.9349960858840852,216.0,211.0,0.20932748191434747,5.0
clingdo01,50.19405630081301,16.93738394964595,0.5389221556886228,0.5961538461538461,1.1376588733509914,1.1743772241992887,0.9295505428599564,217.0,212.0,0.20810833049103494,5.0
achiupr01,60.41010043041607,16.530720564566053,0.4958333333333333,0.6459016393442623,1.1209760486614264,1.1494661921708191,0.847567256304981,218.0,217.0,0.27340879235644544,1.0
coulibi01,79.25827245687088,24.110418822905622,0.4270833333333333,0.7278481012658228,1.1199819796255124,1.1814946619217084,0.8331573263067836,219.0,219.0,0.28682465331872875,0.0
sarral01,123.61923537333534,25.29291539634146,0.393719806763285,0.6787878787878788,1.0912722969165156,1.163701067615658,0.8916493157732505,220.0,213.0,0.19962298114326515,7.0
missiyv01,74.05084014869888,31.300130977530245,0.5467479674796748,0.6225490196078431,1.077455439245331,1.103202846975089,0.9591981349379168,221.0,209.0,0.11825730430741421,12.0
richani01,51.614524242870814,26.46353454236862,0.638996138996139,0.7432950191570882,1.0604778280208562,1.088967971530249,0.8147573556745603,222.0,221.0,0.2457204723462959,1.0
agbajoc01,68.69993103448276,9.808297628192818,0.4501108647450111,0.7341040462427746,1.0167719880039674,1.02491103202847,0.830777112149583,223.0,220.0,0.18599487585438435,3.0
meltode01,53.01610090210491,9.396238719512194,0.4112676056338028,0.8045977011494253,0.9495679702535287,1.0,0.4632038879285505,224.0,243.0,0.4863640823249782,-19.0
greenja01,38.14238737446198,10.718448346622889,0.5396825396825397,0.7761194029850746,0.9491836035017038,0.9288256227758006,0.6597983585316721,225.0,227.0,0.2893852449700317,-2.0
willima07,41.98606099293238,16.327491603358656,0.6219081272084805,0.7530864197530864,0.9489783971837098,1.0213523131672597,0.4050517548954859,226.0,249.0,0.5439266422882238,-23.0
alvarjo01,68.19498038079102,11.32766836890244,0.403690036900369,0.7766990291262136,0.9212832964675732,0.9608540925266906,0.6516394048185273,227.0,229.0,0.2696438916490459,-2.0
bolbo01,42.5828643902439,8.284481941838651,0.5541871921182266,0.7647058823529411,0.9014050694719303,0.9145907473309608,0.5496372374828843,228.0,236.0,0.35176783198904604,-8.0
plumlma01,42.375041386772466,28.00489034783814,0.6448152562574494,0.6518518518518519,0.885510877254679,0.907473309608541,0.7127282670586441,229.0,224.0,0.1727826101960349,5.0
robindu01,77.89052888741865,9.68944164321451,0.433015873015873,0.8914285714285715,0.8803340210320196,0.9181494661921707,0.6548826254018683,230.0,228.0,0.22545139563015137,2.0
highsha01,47.9189967288379,7.16999813432836,0.454059829059829,0.6261682242990654,0.86509777840774,0.8540925266903915,0.6857482389817452,231.0,225.0,0.17934953942599485,6.0
mogbojo01,54.03419457473422,13.463770833333333,0.4382022471910112,0.7317073170731707,0.8622865893564174,0.8754448398576516,0.662488477188467,232.0,226.0,0.1997981121679504,6.0
beaslma01,136.5281151066941,13.510502152080344,0.4216117216117216,0.7083333333333334,0.8598113662509661,0.8932384341637014,0.8493258617844909,233.0,216.0,0.010485504466475226,17.0
eubandr01,39.247507339891484,15.501097047814536,0.615877080665813,0.698961937716263,0.8508628262143649,0.8256227758007116,0.7367226909904867,234.0,222.0,0.11414013522387823,12.0
coffeam01,51.560465354767196,13.90940359078591,0.4587884806355511,0.8555133079847909,0.8279471536527133,0.804270462633452,0.6462026565094348,235.0,231.0,0.18174449714327856,4.0
clarkjo01,116.67531038789305,29.559909020913018,0.4256410256410256,0.833616298811545,0.8077613857999525,0.9466192170818503,0.5023881789731411,236.0,240.0,0.30537320682681135,-4.0
matkoka01,35.768013663053296,6.737306671449068,0.574468085106383,0.7727272727272727,0.7949657942768723,0.8113879003558719,0.4071776019466907,237.0,248.0,0.3877881923301816,-11.0
mcbrimi01,61.98376693766939,8.886737358715052,0.4144736842105263,0.7884615384615384,0.7911807421524409,0.7971530249110319,0.6271554663403496,238.0,232.0,0.16402527581209136,6.0
watfotr01,49.72700982318271,16.95944595343681,0.5172764227642277,0.7586206896551724,0.7845707489235213,0.7971530249110321,0.5358044138989903,239.0,237.0,0.24876633502453105,2.0
greenjo02,59.201244713284915,11.817723049562225,0.4791843670348343,0.6995515695067265,0.7826576715300921,0.7935943060498221,0.5917655565227526,240.0,234.0,0.1908921150073395,6.0
willike04,49.442325566654844,6.07321904315197,0.4908163265306122,0.5652173913043478,0.75861732380172,0.7437722419928827,0.5920915697964644,241.0,233.0,0.1665257540052556,8.0
fultzma01,53.32119186073218,9.474622556492108,0.4953358208955223,0.768361581920904,0.7472421149626911,0.7971530249110318,0.3736210574813455,242.0,252.0,0.3736210574813456,-10.0
jeromty01,43.409747652647376,9.913611727763984,0.5081018518518519,0.8835978835978836,0.7295580765907566,0.7508896797153024,0.3469849388663354,243.0,254.0,0.38257313772442114,-11.0
jackstr02,48.51537584646732,18.39937644415918,0.6419558359621451,0.5683760683760684,0.7105301744353358,0.7188612099644127,0.5632251382719126,244.0,235.0,0.14730503616342328,9.0
payneca01,69.3492219512195,10.450934470762979,0.4166666666666667,0.8432432432432433,0.6643216839551989,0.6725978647686831,0.5346979407444283,245.0,238.0,0.12962374321077053,7.0
bitadgo01,34.71793630172309,14.181577827051001,0.5973254086181278,0.6297709923664122,0.639506686053284,0.6548042704626333,0.4445351354272827,246.0,245.0,0.1949715506260013,1.0
martike04,56.247117501381325,16.726862804878053,0.5607985480943739,0.6774193548387096,0.5989276415737139,0.6049822064056939,0.4528477289947593,247.0,244.0,0.14607991257895464,3.0
robinje02,44.899973607571894,7.851180292080699,0.4504201680672269,0.8350515463917526,0.5760804222837502,0.5622775800711741,0.3793700341868599,248.0,250.0,0.19671038809689034,-2.0
wrighde01,30.96970781531746,7.322549542682926,0.421311475409836,0.8,0.5699914721044259,0.5480427046263344,0.319751313619556,249.0,255.0,0.2502401584848699,-6.0
livelde01,36.494158897286155,13.07301661059714,0.728952772073922,0.564935064935065,0.5663371028593372,0.6085409252669041,0.3177013016040185,250.0,256.0,0.24863580125531876,-6.0
mitchda01,60.451345631929044,8.940227417440104,0.4590984974958264,0.7197452229299363,0.5650957271120458,0.5551601423487548,0.5168558479683346,251.0,239.0,0.048239879143711195,12.0
blackan01,66.93264399624765,22.015991573722275,0.4348327566320646,0.7184115523465704,0.5546185531823756,0.5693950177935942,0.5005094260426317,252.0,241.0,0.05410912713974392,11.0
reathdu01,50.76471458333334,9.398551486708692,0.4511278195488721,0.7739130434782608,0.5455605339601951,0.5444839857651246,0.3792311028747697,253.0,251.0,0.16632943108542542,2.0
sassema01,62.10866155110989,10.361729503743058,0.4405940594059406,0.8632478632478633,0.5299612050263882,0.5409252669039145,0.4136282575815713,254.0,247.0,0.11633294744481693,7.0
dunnry01,72.47924196906604,7.355755455712454,0.429769392033543,0.4871794871794871,0.4856657151911456,0.4839857651245554,0.4382836941968875,255.0,246.0,0.04738202099425809,9.0
chrisma02,48.70871410997005,11.862820325203252,0.4258271077908218,0.8411214953271028,0.4689417110906181,0.4519572953736656,0.3545656839953454,256.0,253.0,0.11437602709527273,3.0
thomaca02,104.35713566085448,33.749414655541294,0.4409523809523809,0.8649468892261002,0.46131091220480436,0.6120996441281136,0.2756613987565294,257.0,259.0,0.18564951344827496,-2.0
willija07,34.723331300813015,7.283370361961596,0.4304538799414348,0.752,0.45144305681654784,0.45195729537366547,0.3027971722550016,258.0,257.0,0.14864588456154626,1.0
morrimo01,43.17400876524391,7.548686380315132,0.4542294322132097,0.8188405797101449,0.446773491590318,0.4412811387900354,0.2560774890822554,259.0,263.0,0.19069600250806257,-4.0
burksal01,64.95913524390244,21.265863058943093,0.4041570438799076,0.8316831683168316,0.39879612840365486,0.43060498220640575,0.2674852080756222,260.0,261.0,0.13131092032803265,-1.0
hawkijo01,76.98147336918252,14.434461382113824,0.3764822134387351,0.8258426966292135,0.36458714533368786,0.39145907473309605,0.2756634513498615,261.0,258.0,0.08892369398382638,3.0
walkeja01,48.44232312867957,15.5620070754717,0.4647435897435897,0.7386759581881533,0.3570581437472525,0.35587188612099663,0.2743251592204501,262.0,260.0,0.08273298452680239,2.0
dickgr01,82.17864655635545,17.0011988769464,0.4157509157509158,0.8592233009708737,0.35600929674428117,0.4021352313167258,0.247469877005171,263.0,265.0,0.10853941973911016,-2.0
fontesi01,62.285702911968684,10.689510852891551,0.4193025141930251,0.8195876288659794,0.32663421280171656,0.3309608540925266,0.2549340197476812,264.0,264.0,0.07170019305403535,0.0
holidaa01,46.566357286199455,8.219365853658536,0.43646408839779,0.875,0.3223004600242881,0.2882562277580071,0.2672735522152633,265.0,262.0,0.055026907809024805,3.0
hortota01,69.91962882956574,20.2485808779635,0.4192841490138787,0.7626666666666667,0.3216014845174249,0.3665480427046266,0.2274742207562273,266.0,267.0,0.09412726376119757,-1.0
drumman01,49.70468627494458,22.37262008807588,0.5566801619433198,0.581986143187067,0.32136139920103773,0.3487544483985766,0.2429805701276139,267.0,266.0,0.07838082907342384,1.0
watsope01,46.92685569105691,14.172237184787106,0.4721627408993576,0.6730038022813688,0.3209223312306907,0.30604982206405706,0.2230801570749923,268.0,268.0,0.0978421741556984,0.0
craigto01,42.48720729261772,5.416103157990536,0.4447086801426873,0.7204301075268817,0.3115833542753016,0.31316725978647686,0.2013892411779388,269.0,270.0,0.1101941130973628,-1.0
miltosh01,48.75481042893189,12.100262785208496,0.4569327731092437,0.8303571428571429,0.2886265023026877,0.284697508896797,0.2111901236361129,270.0,269.0,0.07743637866657482,1.0
greenje02,40.694701368808154,15.135299787910924,0.4760736196319018,0.7876712328767124,0.2669791723549134,0.23131672597864783,0.1790713960917102,271.0,271.0,0.08790777626320323,0.0
baglema01,45.17938788355626,14.096436524390247,0.5535714285714286,0.7434944237918215,0.24498266164784754,0.27402135231316727,0.1224913308239237,272.0,277.0,0.12249133082392384,-5.0
sensabr01,61.976223738143645,9.450418041606888,0.4406364749082007,0.8947368421052632,0.24112915625172818,0.28113879003558717,0.1529111722571934,273.0,275.0,0.08821798399453479,-2.0
curryse01,50.87656356572415,6.972156059451218,0.4538152610441767,0.896,0.23957924191636137,0.2313167259786476,0.1694584881847434,274.0,273.0,0.07012075373161797,1.0
landajo01,35.805538506515205,11.224010497066997,0.5251798561151079,0.7523809523809524,0.22542657179637535,0.20284697508896787,0.1539498539097197,275.0,274.0,0.07147671788665563,1.0
sharpda01,39.39902567846101,13.542024022920954,0.5447570332480819,0.6587301587301587,0.22365762234131364,0.2241992882562276,0.1445591949279222,276.0,276.0,0.07909842741339143,0.0
vandeja01,34.707325392582696,11.534559451219513,0.532069970845481,0.6635071090047393,0.20392360003257387,0.21708185053380802,0.1193699122141895,277.0,278.0,0.08455368781838438,-1.0
sheadja01,75.9060968436155,10.913760641969628,0.4047619047619047,0.7681159420289855,0.19272624690227777,0.1921708185053378,0.1762740063130589,278.0,272.0,0.016452240589218875,6.0
goodwjo01,45.03200446368414,7.669231448458353,0.4118316268486917,0.762589928057554,0.17328708787698227,0.18861209964412795,0.103549601292343,279.0,279.0,0.06973748658463927,0.0
isaacjo01,33.54239458488128,10.573400925761081,0.4555052790346908,0.6919191919191919,0.13886537009988997,0.11743772241992911,0.0795935657889613,280.0,280.0,0.05927180431092867,0.0
carteje01,54.96436814024391,4.054729154849688,0.4014869888475836,0.7818181818181819,0.0815899791231941,0.07829181494661941,0.0626849839605027,281.0,281.0,0.018904995162691396,0.0
battlja01,53.14133317646097,3.7814405487804876,0.4293948126801152,0.8888888888888888,0.07043380540386054,0.06049822064056953,0.050677981936924,282.0,282.0,0.019755823466936544,0.0
richajo01,47.15891389459068,7.571945712037765,0.43024494142705,0.8920863309352518,0.06243193132817729,0.07117437722419939,0.029693235631694,283.0,283.0,0.032738695696483286,0.0
thybuma01,33.19917553518162,4.710050304878049,0.4224924012158054,0.6666666666666666,0.02685826452363769,-1.1102230246251565e-16,0.0163769905631937,284.0,284.0,0.010481273960443988,0.0
robinmi01,23.388889507284336,11.551437638580932,0.6436285097192225,0.4782608695652174,0.02142780117703122,0.028469750889679735,0.0094073273460137,285.0,285.0,0.012020473831017519,0.0
walteja01,59.72136573861023,13.803339384700665,0.4045801526717557,0.7951807228915663,0.0037782580608133644,0.021352313167259607,0.0023959685263694,286.0,286.0,0.0013822895344439644,0.0
loveke01,45.553598264540334,11.818702937609485,0.4053452115812918,0.8153153153153153,0.0012755308490307177,0.02491103202846978,0.0007310969500541,287.0,287.0,0.0005444338989766176,0.0
jacksre01,75.83502707754657,10.328565519652013,0.4192282537606278,0.8486486486486486,-0.0035928635340888304,0.017793594306049765,-0.0026289245371381,288.0,288.0,-0.0009639389969507304,0.0
connapa01,48.1519351732991,7.705941912708602,0.4222222222222222,0.7307692307692307,-0.04126468483578117,-0.0462633451957295,-0.0296904439672084,289.0,290.0,-0.011574240868572769,-1.0
walkelo01,62.20802281723333,11.195262862042686,0.4329813160032494,0.8205128205128205,-0.05206407265815645,-0.021352313167259607,-0.0285717471904517,290.0,289.0,-0.023492325467704748,1.0
clarkbr01,39.20177948378881,12.276896739130434,0.631979695431472,0.696969696969697,-0.07877862614594046,-0.07829181494661908,-0.0403500280259695,291.0,291.0,-0.03842859811997096,0.0
edwarju01,56.743651978162234,7.9746846417682935,0.455026455026455,0.6956521739130435,-0.07998527639190942,-0.04982206405693945,-0.0429189287956587,292.0,292.0,-0.037066347596250715,0.0
pippesc02,39.86624707661923,11.918100228658535,0.4808405438813349,0.7148936170212766,-0.10325059020406281,-0.06049822064056898,-0.0440703738675877,293.0,293.0,-0.05918021633647511,0.0
balllo01,36.768858420115095,5.022486419068737,0.3662551440329218,0.8148148148148148,-0.10512271843213578,-0.09964412811387913,-0.0448694529893262,294.0,294.0,-0.060253265442809574,0.0
harriga01,37.73216709222562,5.448780667144907,0.4341926729986431,0.7816091954022989,-0.11544938726233403,-0.1494661921708187,-0.0703959678428866,295.0,299.0,-0.04505341941944743,-4.0
sheppbe01,39.34510487804878,5.148178515827711,0.4069767441860465,0.8867924528301887,-0.12276573089017873,-0.16725978647686834,-0.0898285835781795,296.0,301.0,-0.03293714731199923,-5.0
smartma01,54.0524268561891,12.76273154251813,0.4133211678832116,0.7551020408163265,-0.12440392071736288,-0.05693950177935936,-0.0576505974056071,297.0,296.0,-0.06675332331175578,1.0
colliis01,84.00573483427144,24.164290243902435,0.4216216216216216,0.6818181818181818,-0.12652957932084785,-0.0640569395017796,-0.1095560991680511,298.0,304.0,-0.016973480152796747,-6.0
okogijo01,43.068868349736135,20.290748245306194,0.4110576923076923,0.7335092348284961,-0.16832257218991276,-0.16725978647686812,-0.1170047148149393,299.0,308.0,-0.05131785737497345,-9.0
poweldw01,22.955493177005724,16.096173254835996,0.713302752293578,0.6766666666666666,-0.16895021283867717,-0.21174377224199326,-0.1339239492013904,300.0,312.0,-0.03502626363728678,-12.0
hayeski01,56.94715133539346,9.34817750677507,0.3873794916739702,0.7758620689655172,-0.1821594055782974,-0.11743772241992867,-0.0910797027891487,301.0,302.0,-0.0910797027891487,-1.0
wilsoja03,60.529174907211036,16.939896870153678,0.4030037546933667,0.8199052132701422,-0.18836520983526334,-0.18505338078291822,-0.1401253390237934,302.0,314.0,-0.04823987081146994,-12.0
jovicni01,36.88908186022227,8.343998958953005,0.4497936726272352,0.803921568627451,-0.20369710284342166,-0.1850533807829179,-0.0894279963702826,303.0,300.0,-0.11426910647313905,3.0
adamsst01,33.06718713119591,18.66173963414634,0.5767441860465117,0.4054054054054054,-0.20971736950545286,-0.17793594306049831,-0.1278764448203981,304.0,310.0,-0.08184092468505477,-6.0
merrisa01,42.89013997409887,3.8501547256097557,0.4040524433849821,0.9491525423728814,-0.21260430997199,-0.21708185053380769,-0.1192658324233114,305.0,309.0,-0.0933384775486786,-4.0
saricda01,36.78351608718216,9.58058383123261,0.4550484094052558,0.8324022346368715,-0.23315431536230533,-0.22775800711743766,-0.1307938842276347,306.0,311.0,-0.10236043113467064,-5.0
tillmxa01,32.863046792152716,9.00817518127884,0.5047021943573667,0.5174825174825175,-0.24544883955298957,-0.2669039145907468,-0.1466706480255669,307.0,315.0,-0.09877819152742268,-8.0
postqu01,41.19749330755503,4.314539634146341,0.4489051094890511,0.7777777777777778,-0.2657725116800841,-0.26690391459074736,-0.1361273840312626,308.0,313.0,-0.1296451276488215,-5.0
branhma01,72.65152012097874,9.712619512195126,0.4387683694891532,0.8433734939759037,-0.28384721721641254,-0.28113879003558706,-0.218077740056512,309.0,330.0,-0.06576947715990053,-21.0
wadede01,34.28090356739867,5.033133070301291,0.413235294117647,0.6455696202531646,-0.29529833096772606,-0.3167259786476869,-0.187262356223436,310.0,324.0,-0.10803597474429005,-14.0
bambamo01,28.148611280487806,7.521878243383498,0.4827586206896552,0.6762589928057554,-0.29636799792178353,-0.3167259786476868,-0.1662552183463664,311.0,317.0,-0.13011277957541714,-6.0
paytoga02,28.092479674796746,4.0396393357550595,0.5727272727272728,0.6911764705882353,-0.32719315950432676,-0.3612099644128115,-0.1715769007156835,312.0,321.0,-0.15561625878864327,-9.0
hayesja02,27.958533937095403,14.206900591822102,0.6732851985559567,0.6463878326996197,-0.34022465003228514,-0.3736654804270465,-0.2406467036813724,313.0,335.0,-0.09957794635091274,-22.0
ighodos01,28.379984567235056,9.194196804037006,0.6042780748663101,0.58,-0.38203108796037527,-0.4270462633451956,-0.2841938581168645,314.0,346.0,-0.09783722984351079,-32.0
bonaad01,30.73598699186992,16.202598289042594,0.703125,0.67,-0.40623561609284986,-0.40569395017793586,-0.2873373869925035,315.0,347.0,-0.11889822910034636,-32.0
mcdanja01,41.40035249541802,9.390195399113084,0.4292803970223325,0.8171428571428572,-0.411398873759414,-0.41637010676156594,-0.2257676746240686,316.0,333.0,-0.18563119913534537,-17.0
bantoda01,59.96128424015011,14.70408826370442,0.4001759014951627,0.7509293680297398,-0.42059372277643525,-0.38434163701067603,-0.261588778799978,317.0,339.0,-0.15900494397645726,-22.0
laravja01,37.746034552845536,12.842931585365855,0.4285714285714285,0.7510729613733905,-0.4292334939793552,-0.41281138790035565,-0.2355549662081827,318.0,334.0,-0.19367852777117248,-16.0
exumda01,33.357656964769646,8.03193894415918,0.5160550458715596,0.7676767676767676,-0.4316677679194501,-0.43060498220640553,-0.2000411607431598,319.0,326.0,-0.2316266071762903,-7.0
