player_id,FGA_mean,FTA_mean,FG_pct_used,FT_pct_used,PTS,REB,AST,STL,BLK,FG3M,TOV,FG,FT,sum_raw,risk_penalty,H2H_value,availability_multiplier,rank_H2H
Jakob Poeltl,17.60610975609756,5.9115,0.6488877643894216,0.5859070174175308,0.41262848751835546,0.8384728340675478,0.33920704845814975,0.39207048458149774,0.8502202643171806,-0.9060205580029369,-0.46549192364170333,0.9588839941262848,-0.9530102790014684,1.4669603524229076,0.08083093605863895,1.3861294163642686,1.0,232.0
Jock Landale,16.604426829268295,4.804646341463415,0.516630156941223,0.6340914338673481,0.26578560939794427,0.6387665198237886,0.1013215859030836,-0.0602055800293686,0.5888399412628487,0.010279001468428861,-0.0807635829662261,0.7298091042584434,-0.7914831130690161,1.4023494860499264,0.024240816727057315,1.378108669322869,1.0,233.0
Danny Wolf,20.76089024390244,5.916536585365853,0.4055020544615753,0.7111342475017629,0.342143906020558,0.6299559471365639,0.43318649045521296,0.04552129221732737,0.5859030837004404,0.37151248164464024,-0.48604992657856094,-0.9060205580029369,0.380323054331865,1.3964757709251097,0.03599946986114329,1.3604763010639664,1.0,234.0
Davion Mitchell,21.290841463414637,3.531073170731708,0.4759223855138956,0.6059107197490373,0.40675477239353897,0.05726872246696035,0.8854625550660793,0.6152716593245227,-0.05433186490455211,0.5036710719530102,-0.6387665198237886,0.4361233480176212,-0.8149779735682819,1.39647577092511,0.036101941783880286,1.3603738291412297,1.0,235.0
Gui Santos,14.633670731707316,4.418621951219513,0.490711951832203,0.6777092366770776,0.2011747430249633,0.47430249632892796,0.315712187958884,0.2158590308370043,0.08957415565345084,0.23935389133627027,-0.3744493392070485,0.4831130690161527,-0.23641703377386192,1.408223201174743,0.06220666410116508,1.346016537073578,1.0,236.0
Ja'Kobe Walter,18.125902439024397,4.810707317073171,0.4280968617381034,0.7034233248750771,0.3010279001468428,0.16005873715124808,0.08370044052863435,0.6681350954478709,-0.03083700440528636,0.6182085168869309,-0.027900146842878115,-0.644640234948605,0.21879588839941255,1.3465491923641701,0.006256994286690462,1.3402921980774798,1.0,237.0
Noah Clowney,19.631243902439024,6.504280487804879,0.4008413722837565,0.7487940441756873,0.36563876651982374,0.4008810572687225,-0.11894273127753308,0.05433186490455211,0.7063142437591776,0.5682819383259912,-0.315712187958884,-0.9148311306901615,0.6417033773861969,1.3876651982378854,0.05167767403992444,1.3359875241979609,1.0,238.0
Walter Clayton,20.90618292682927,6.156670731707318,0.3850501260649211,0.8324250124059686,0.3627019089574155,-0.03671071953010274,0.8267254038179148,0.4243759177679882,0.24229074889867852,0.4449339207048457,-0.7562408223201175,-0.9794419970631424,0.7973568281938326,1.3259911894273126,0.01204665792133841,1.3139445315059741,1.0,239.0
Trae Young,30.29787804878049,14.487012195121952,0.43202722895752,0.8356433673568916,0.7474302496328928,-0.2217327459618208,0.9676945668135095,0.42731277533039647,-0.3509544787077826,0.6945668135095449,-0.8883994126284875,-0.8061674008810573,0.9500734214390603,1.5198237885462558,0.21248173879517043,1.3073420497510853,1.0,240.0
Anfernee Simons,34.727939024390245,6.325268292682927,0.4330721721504506,0.8458085347016332,0.7298091042584434,0.004405286343612369,0.6886930983847284,0.16886930983847281,-0.39207048458149785,0.9060205580029368,-0.6475770925110131,-0.856093979441997,0.8237885462555066,1.4258443465491923,0.125431840429976,1.3004125061192164,1.0,241.0
Guerschon Yabusele,17.17339024390244,4.9315,0.4629538619332174,0.6630001869225002,0.2745961820851688,0.5888399412628487,0.15712187958884005,0.2276064610866373,0.2011747430249633,0.47430249632892796,-0.18649045521292218,0.13656387665198233,-0.527165932452276,1.3465491923641704,0.046759021748542226,1.299790170615628,1.0,242.0
Daniel Gafford,16.235219512195123,8.140317073170733,0.6810044419662062,0.6570321576576996,0.4419970631424377,0.841409691629956,0.001468428781204123,0.2217327459618208,0.9588839941262848,-0.9060205580029369,-0.3773861967694567,0.973568281938326,-0.788546255506608,1.3671071953010276,0.06891857504044728,1.2981886202605804,1.0,243.0
Tyus Jones,18.244134146341462,2.02470731707317,0.4399108899837623,0.7339559084923356,0.2276064610866373,-0.1336270190895742,0.8237885462555066,0.5506607929515419,-0.3773861967694567,0.5271659324522762,-0.12481644640234946,-0.41850220264317184,0.26578560939794427,1.3406754772393539,0.04837295453165201,1.2923025227077019,1.0,244.0
Karlo Matković,10.964134146341465,2.399463414634147,0.579880086382313,0.66197489004702,-0.004405286343612369,0.380323054331865,-0.23935389133627016,-0.15712187958883994,0.7944199706314243,-0.08370044052863435,0.06314243759177685,0.8120411160058738,-0.28634361233480177,1.2790014684287814,-0.01149626632751792,1.2904977347562994,1.0,245.0
Caris LeVert,22.979804878048785,6.384341463414635,0.4373329456041647,0.6679623062188944,0.4449339207048457,0.10719530102790009,0.6975036710719531,0.5418502202643172,0.6622613803230544,0.5212922173274597,-0.5154185022026432,-0.5947136563876652,-0.5506607929515419,1.31424375917768,0.049884415392024706,1.2643593437856553,1.0,246.0
Ryan Kalkbrenner,13.174426829268294,5.669829268292684,0.7272593892413455,0.663326703428088,0.3215859030837005,0.8149779735682818,-0.2011747430249633,0.21292217327459628,0.9706314243759178,-0.9060205580029369,-0.3480176211453745,0.9706314243759178,-0.5859030837004405,1.2496328928046991,-0.00024997280711744693,1.2498828656118166,1.0,247.0
Day'Ron Sharpe,14.138548780487804,5.521634146341465,0.5620923257547606,0.6321677377469691,0.1806167400881058,0.7709251101321586,0.25697503671071953,0.40675477239353897,0.6681350954478709,-0.5212922173274597,-0.48017621145374445,0.8355359765051396,-0.8355359765051396,1.2819383259911894,0.033130256024503445,1.248808069966686,1.0,248.0
Kelly Olynyk,10.574780487804878,4.767,0.5107483178502163,0.7163637649114052,-0.019089574155653488,0.20998531571218804,0.4008810572687225,0.0602055800293686,0.11600587371512483,-0.10132158590308371,-0.3509544787077826,0.5506607929515419,0.38619676945668124,1.2525697503671074,0.04084126821047263,1.2117284821566348,1.0,249.0
